"Name","Type_1","Type_2","Total","HP","Attack","Defense","Sp_Atk","Sp_Def","Speed","Generation","isLegendary","Color","hasGender","Pr_Male","Egg_Group_1","Egg_Group_2","hasMegaEvolution","Height_m","Weight_kg","Catch_Rate","Body_Style","Cluster"
"Greninja","Water","Dark",0.6833333333333333,0.5288590604026846,0.6062500000000001,0.4848275862068966,0.6978571428571428,0.45307692307692304,0.8262068965517241,1.0,"False","Blue","True",0.8875,"Water_1",,"False",1.5,40.0,45,"bipedal_tailless","cluster_2"
"Bunnelby","Normal",,0.19499999999999998,0.323489932885906,0.27437500000000004,0.30482758620689654,0.24142857142857144,0.21076923076923076,0.4227586206896552,1.0,"False","Brown","True",0.55,"Field",,"False",0.41,5.0,255,"bipedal_tailed","cluster_1"
"Diggersby","Normal","Ground",0.505,0.6073825503355704,0.3868750000000001,0.5468965517241379,0.3571428571428571,0.4946153846153847,0.553103448275862,1.0,"False","Brown","True",0.55,"Field",,"False",0.99,42.4,127,"bipedal_tailed","cluster_2"
"Fletchling","Normal","Flying",0.2633333333333333,0.3657718120805369,0.3531250000000001,0.3358620689655172,0.2928571428571428,0.22461538461538463,0.45379310344827584,1.0,"False","Red","True",0.55,"Flying",,"False",0.3,1.7,255,"two_wings","cluster_1"
"Fletchinder","Fire","Flying",0.43666666666666665,0.4684563758389262,0.4825000000000001,0.41034482758620683,0.3957142857142857,0.32153846153846155,0.5903448275862069,1.0,"False","Red","True",0.55,"Flying",,"False",0.71,16.0,120,"two_wings","cluster_2"
"Talonflame","Fire","Flying",0.6316666666666666,0.5651006711409395,0.5275000000000001,0.5096551724137931,0.5114285714285715,0.4392307692307692,0.8510344827586207,1.0,"False","Red","True",0.55,"Flying",,"False",1.19,24.5,45,"two_wings","cluster_2"
"Scatterbug","Bug",,0.13333333333333333,0.323489932885906,0.26875000000000004,0.3172413793103448,0.2092857142857143,0.1346153846153846,0.28620689655172415,1.0,"False","Black","True",0.55,"Bug",,"False",0.3,2.5,255,"insectoid","cluster_1"
"Spewpa","Bug",,0.155,0.3657718120805369,0.19562500000000002,0.4413793103448276,0.2092857142857143,0.16923076923076924,0.2489655172413793,1.0,"False","Black","True",0.55,"Bug",,"False",0.3,8.4,120,"head_base","cluster_1"
"Vivillon","Bug","Flying",0.485,0.5771812080536912,0.36437500000000006,0.3793103448275862,0.6142857142857142,0.3076923076923077,0.6213793103448276,1.0,"False","Black","True",0.55,"Bug",,"False",1.19,17.0,45,"four_wings","cluster_2"
"Litleo","Fire","Normal",0.4149999999999999,0.4684563758389262,0.3531250000000001,0.4289655172413793,0.505,0.3353846153846154,0.5158620689655172,1.0,"False","Brown","True",0.21250000000000002,"Field",,"False",0.61,13.5,220,"quadruped","cluster_1"
"Pyroar","Fire","Normal",0.645,0.6134228187919463,0.4543750000000001,0.5158620689655172,0.7364285714285714,0.41846153846153844,0.7268965517241379,1.0,"False","Brown","True",0.21250000000000002,"Field",,"False",1.5,81.5,65,"quadruped","cluster_2"
"Flabébé","Fairy",,0.30499999999999994,0.35973154362416104,0.285625,0.31103448275862067,0.4278571428571428,0.5084615384615385,0.32965517241379305,1.0,"False","White","True",0.1,"Fairy",,"False",0.1,0.1,225,"head_arms","cluster_1"
"Floette","Fairy",,0.41833333333333333,0.42013422818791946,0.32500000000000007,0.3606896551724138,0.5178571428571429,0.64,0.39172413793103444,1.0,"False","White","True",0.1,"Fairy",,"False",0.2,0.9,120,"head_arms","cluster_2"
"Florges","Fairy",,0.72,0.5651006711409395,0.43750000000000006,0.4910344827586207,0.7557142857142857,1,0.5344827586206896,1.0,"False","White","True",0.1,"Fairy",,"False",1.09,10.0,45,"head_arms","cluster_2"
"Skiddo","Grass",,0.3833333333333333,0.49261744966442955,0.43750000000000006,0.36689655172413793,0.4342857142857143,0.35615384615384615,0.39172413793103444,1.0,"False","Brown","True",0.55,"Field",,"False",0.89,31.0,200,"quadruped","cluster_1"
"Gogoat","Grass",,0.6849999999999999,0.8369127516778523,0.6343750000000001,0.45379310344827584,0.6592857142857143,0.5223076923076924,0.4910344827586207,1.0,"False","Brown","True",0.55,"Field",,"False",1.7,91.0,45,"quadruped","cluster_2"
"Pancham","Fighting",,0.38,0.4986577181208054,0.5331250000000001,0.45379310344827584,0.3314285714285714,0.29384615384615387,0.3358620689655172,1.0,"False","White","True",0.55,"Field","Human-Like","False",0.61,8.0,220,"bipedal_tailed","cluster_1"
"Pangoro","Fighting","Dark",0.625,0.6677852348993288,0.7693750000000001,0.553103448275862,0.4792857142857143,0.45307692307692304,0.4289655172413793,1.0,"False","White","True",0.55,"Field","Human-Like","False",2.11,136.0,65,"bipedal_tailless","cluster_2"
"Furfrou","Normal",,0.5866666666666667,0.546979865771812,0.5218750000000001,0.4413793103448276,0.4535714285714286,0.5846153846153846,0.7020689655172414,1.0,"False","White","True",0.55,"Field",,"False",1.19,28.0,160,"quadruped","cluster_1"
"Espurr","Psychic",,0.3916666666666666,0.4684563758389262,0.34187500000000004,0.4041379310344827,0.4407142857142857,0.3769230769230769,0.4910344827586207,1.0,"False","Grey","True",0.55,"Field",,"False",0.3,3.5,190,"bipedal_tailed","cluster_1"
"Meowstic","Psychic",,0.5766666666666667,0.5409395973154363,0.34187500000000004,0.5406896551724137,0.5692857142857143,0.5223076923076924,0.7144827586206897,1.0,"False","White","True",0.55,"Field",,"False",0.61,8.5,75,"bipedal_tailed","cluster_2"
"Honedge","Steel","Ghost",0.3416666666666667,0.3657718120805369,0.5218750000000001,0.6896551724137931,0.26071428571428573,0.2176923076923077,0.24275862068965517,1.0,"False","Brown","True",0.55,"Mineral",,"False",0.79,2.0,180,"head_base","cluster_1"
"Doublade","Steel","Ghost",0.5466666666666666,0.45033557046979866,0.690625,1.0,0.32499999999999996,0.3007692307692308,0.28620689655172415,1.0,"False","Brown","True",0.55,"Mineral",,"False",0.84,4.5,90,"multiple_bodies","cluster_2"
"Aegislash","Steel","Ghost",0.6666666666666666,0.4563758389261745,0.3531250000000001,1.0,0.3571428571428571,1.0,0.4413793103448276,1.0,"False","Brown","True",0.55,"Mineral",,"False",1.7,53.0,45,"head_base","cluster_2"
"Spritzee","Fairy",,0.3683333333333333,0.5651006711409395,0.36437500000000006,0.4413793103448276,0.4407142857142857,0.4115384615384615,0.21172413793103448,1.0,"False","Pink","True",0.55,"Fairy",,"False",0.2,0.5,200,"head_arms","cluster_1"
"Aromatisse","Fairy",,0.57,0.7040268456375839,0.47687500000000005,0.5158620689655172,0.6721428571428572,0.5776923076923077,0.2489655172413793,1.0,"False","Pink","True",0.55,"Fairy",,"False",0.79,15.5,140,"bipedal_tailless","cluster_1"
"Swirlix","Fairy",,0.3683333333333333,0.4684563758389262,0.34187500000000004,0.47862068965517235,0.41500000000000004,0.35615384615384615,0.37310344827586206,1.0,"False","White","True",0.55,"Fairy",,"False",0.41,3.5,200,"head_legs","cluster_1"
"Slurpuff","Fairy",,0.6,0.5892617449664429,0.5218750000000001,0.6027586206896551,0.5821428571428571,0.48076923076923084,0.5158620689655172,1.0,"False","White","True",0.55,"Fairy",,"False",0.79,5.0,140,"bipedal_tailless","cluster_1"
"Inkay","Dark","Psychic",0.28,0.4140939597315436,0.37562500000000004,0.39793103448275857,0.2735714285714286,0.28,0.34827586206896555,1.0,"False","Blue","True",0.55,"Water_1","Water_2","False",0.41,3.5,190,"several_limbs","cluster_1"
"Malamar","Dark","Psychic",0.6033333333333333,0.6134228187919463,0.5893750000000001,0.6151724137931035,0.47285714285714286,0.48076923076923084,0.5220689655172414,1.0,"False","Blue","True",0.55,"Water_1","Water_2","False",1.5,47.0,80,"head_base","cluster_2"
"Binacle","Rock","Water",0.30999999999999994,0.34765100671140936,0.36437500000000006,0.4848275862068966,0.2864285714285715,0.34923076923076923,0.3793103448275862,1.0,"False","Brown","True",0.55,"Water_3",,"False",0.51,31.0,120,"multiple_bodies","cluster_2"
"Barbaracle","Rock","Water",0.6333333333333333,0.5288590604026846,0.6625000000000001,0.7827586206896552,0.3828571428571429,0.556923076923077,0.4910344827586207,1.0,"False","Brown","True",0.55,"Water_3",,"False",1.3,96.0,45,"multiple_bodies","cluster_2"
"Skrelp","Poison","Water",0.33333333333333326,0.3959731543624161,0.40937500000000004,0.4413793103448276,0.4214285714285715,0.3769230769230769,0.2551724137931034,1.0,"False","Brown","True",0.55,"Water_1","Dragon","False",0.51,7.3,225,"head_base","cluster_1"
"Dragalge","Poison","Dragon",0.6233333333333333,0.4865771812080537,0.4937500000000001,0.6275862068965518,0.6592857142857143,0.8130769230769231,0.3420689655172414,1.0,"False","Brown","True",0.55,"Water_1","Dragon","False",1.8,81.5,55,"head_base","cluster_2"
"Clauncher","Water",,0.35,0.3959731543624161,0.37000000000000005,0.45379310344827584,0.4085714285714286,0.3976923076923077,0.3420689655172414,1.0,"False","Blue","True",0.55,"Water_1","Water_3","False",0.51,8.3,225,"insectoid","cluster_1"
"Clawitzer","Water",,0.6333333333333333,0.5228187919463088,0.4825000000000001,0.6151724137931035,0.8071428571428572,0.5776923076923077,0.43517241379310345,1.0,"False","Blue","True",0.55,"Water_1","Water_3","False",1.3,35.3,55,"serpentine_body","cluster_2"
"Helioptile","Electric","Normal",0.2816666666666666,0.35973154362416104,0.285625,0.27379310344827584,0.4278571428571428,0.25923076923076926,0.503448275862069,1.0,"False","Yellow","True",0.55,"Monster","Dragon","False",0.51,6.0,190,"bipedal_tailed","cluster_1"
"Heliolisk","Electric","Normal",0.6016666666666667,0.4684563758389262,0.38125000000000003,0.39172413793103444,0.7364285714285714,0.6123076923076923,0.7455172413793103,1.0,"False","Yellow","True",0.55,"Monster","Dragon","False",0.99,21.0,75,"bipedal_tailed","cluster_2"
"Tyrunt","Rock","Dragon",0.4033333333333333,0.4442953020134228,0.5725000000000001,0.5468965517241379,0.32499999999999996,0.2730769230769231,0.36689655172413793,1.0,"False","Brown","True",0.8875,"Monster","Dragon","False",0.79,26.0,45,"bipedal_tailed","cluster_2"
"Tyrantrum","Rock","Dragon",0.6683333333333333,0.5892617449664429,0.7525000000000001,0.8075862068965517,0.4792857142857143,0.37,0.5096551724137931,1.0,"False","Red","True",0.8875,"Monster","Dragon","False",2.49,270.0,45,"bipedal_tailed","cluster_2"
"Amaura","Rock","Ice",0.4033333333333333,0.5590604026845637,0.40375000000000005,0.3793103448275862,0.4664285714285714,0.3976923076923077,0.3544827586206897,1.0,"False","Blue","True",0.8875,"Monster",,"False",1.3,25.2,45,"quadruped","cluster_2"
"Aurorus","Rock","Ice",0.6683333333333333,0.8369127516778523,0.505,0.5158620689655172,0.6721428571428572,0.5984615384615385,0.4289655172413793,1.0,"False","Blue","True",0.8875,"Monster",,"False",2.69,225.0,45,"quadruped","cluster_2"
"Sylveon","Fairy",,0.675,0.6677852348993288,0.43750000000000006,0.4724137931034482,0.7428571428571429,0.8615384615384616,0.4413793103448276,1.0,"False","Pink","True",0.8875,"Field",,"False",0.99,23.5,45,"quadruped","cluster_2"
"Hawlucha","Fighting","Flying",0.6333333333333333,0.5651006711409395,0.5893750000000001,0.5344827586206896,0.5114285714285715,0.3976923076923077,0.8013793103448276,1.0,"False","Green","True",0.55,"Human-Like",,"False",0.79,21.5,100,"bipedal_tailless","cluster_2"
"Dedenne","Electric","Fairy",0.5183333333333333,0.4986577181208054,0.39812500000000006,0.4227586206896552,0.5564285714285714,0.42538461538461536,0.6958620689655173,1.0,"False","Yellow","True",0.55,"Field","Fairy","False",0.2,2.2,180,"bipedal_tailed","cluster_1"
"Carbink","Rock","Fairy",0.6333333333333333,0.3959731543624161,0.3531250000000001,1.0,0.3571428571428571,1.0,0.3793103448275862,1.0,"False","Grey","False",,"Fairy","Mineral","False",0.3,5.7,60,"head_only","cluster_2"
"Goomy","Dragon",,0.29999999999999993,0.3657718120805369,0.3531250000000001,0.28620689655172415,0.38928571428571435,0.48076923076923084,0.3172413793103448,1.0,"False","Purple","True",0.55,"Dragon",,"False",0.3,2.8,45,"serpentine_body","cluster_2"
"Sliggoo","Dragon",,0.5533333333333333,0.5046979865771812,0.4937500000000001,0.39793103448275857,0.5692857142857143,0.7438461538461539,0.4413793103448276,1.0,"False","Purple","True",0.55,"Dragon",,"False",0.79,17.5,45,"serpentine_body","cluster_2"
"Goodra","Dragon",,0.7999999999999999,0.6375838926174496,0.6343750000000001,0.503448275862069,0.7428571428571429,1.0,0.5655172413793104,1.0,"False","Purple","True",0.55,"Dragon",,"False",2.01,150.5,45,"bipedal_tailed","cluster_2"
"Klefki","Steel","Fairy",0.5833333333333334,0.438255033557047,0.5218750000000001,0.6337931034482759,0.5499999999999999,0.5638461538461539,0.5344827586206896,1.0,"False","Grey","True",0.55,"Mineral",,"False",0.2,3.0,75,"head_only","cluster_2"
"Phantump","Ghost","Grass",0.31499999999999995,0.3536912751677852,0.46562500000000007,0.36689655172413793,0.3571428571428571,0.3769230769230769,0.30482758620689654,1.0,"False","Brown","True",0.55,"Grass","Amorphous","False",0.41,7.0,120,"head_arms","cluster_2"
"Trevenant","Ghost","Grass",0.59,0.6073825503355704,0.690625,0.5406896551724137,0.4535714285714286,0.5292307692307693,0.41655172413793107,1.0,"False","Brown","True",0.55,"Grass","Amorphous","False",1.5,71.0,60,"several_limbs","cluster_2"
"Pumpkaboo","Ghost","Grass",0.3583333333333333,0.38993288590604025,0.44312500000000005,0.503448275862069,0.3185714285714286,0.3423076923076923,0.3855172413793103,1.0,"False","Brown","True",0.55,"Amorphous",,"False",0.41,5.0,120,"head_only","cluster_2"
"Gourgeist","Ghost","Grass",0.6233333333333333,0.4865771812080537,0.5781250000000001,0.8262068965517241,0.4085714285714286,0.48076923076923084,0.5903448275862069,1.0,"False","Brown","True",0.55,"Amorphous",,"False",1.7,39.0,60,"head_base","cluster_2"
"Bergmite","Ice",,0.30666666666666664,0.4261744966442953,0.4600000000000001,0.596551724137931,0.24142857142857144,0.20384615384615384,0.24275862068965517,1.0,"False","Blue","True",0.55,"Monster",,"False",0.99,99.5,190,"quadruped","cluster_1"
"Avalugg","Ice",,0.6566666666666666,0.6677852348993288,0.7300000000000001,1,0.3185714285714286,0.28,0.24275862068965517,1.0,"False","Blue","True",0.55,"Monster",,"False",2.01,505.0,55,"quadruped","cluster_0"
"Noibat","Flying","Dragon",0.20833333333333334,0.3355704697986577,0.24062500000000003,0.28620689655172415,0.32499999999999996,0.23846153846153847,0.41034482758620683,1.0,"False","Purple","True",0.55,"Flying",,"False",0.51,8.0,190,"two_wings","cluster_1"
"Noivern","Flying","Dragon",0.6916666666666667,0.6073825503355704,0.46562500000000007,0.5655172413793104,0.6592857142857143,0.5153846153846154,0.8324137931034483,1.0,"False","Purple","True",0.55,"Flying",,"False",1.5,85.0,45,"two_wings","cluster_2"
"Xerneas","Fairy",,0.9333333333333332,0.8550335570469798,0.8087500000000001,0.6586206896551724,0.8778571428571428,0.64,0.683448275862069,1.0,"True","Blue","False",,"Undiscovered",,"False",3.0,215.0,45,"quadruped","cluster_3"
"Yveltal","Dark","Flying",0.9333333333333332,0.8550335570469798,0.8087500000000001,0.6586206896551724,0.8778571428571428,0.64,0.683448275862069,1.0,"True","Red","False",,"Undiscovered",,"False",5.79,203.0,45,"two_wings","cluster_3"
"Zygarde","Dragon","Ground",0.7999999999999999,0.7463087248322147,0.6343750000000001,0.82,0.5564285714285714,0.6192307692307693,0.6586206896551724,1.0,"True","Green","False",,"Undiscovered",,"False",5.0,305.0,3,"serpentine_body","cluster_2"
"Diancie","Rock","Fairy",0.7999999999999999,0.3959731543624161,0.6343750000000001,1.0,0.6785714285714285,1.0,0.3793103448275862,1.0,"True","Pink","False",,"Undiscovered",,"True",0.71,8.8,3,"head_arms","cluster_2"
"Hoopa","Psychic","Ghost",0.7999999999999999,0.5771812080536912,0.690625,0.4413793103448276,1.0,0.8615384615384616,0.503448275862069,1.0,"True","Purple","False",,"Undiscovered",,"False",0.51,9.0,3,"head_only","cluster_3"
"Volcanion","Fire","Water",0.7999999999999999,0.5771812080536912,0.690625,0.8137931034482758,0.8714285714285714,0.5846153846153846,0.503448275862069,1.0,"True","Brown","False",,"Undiscovered",,"False",1.7,195.0,3,"quadruped","cluster_3"
